record_id,reference_number,product_id,product_name,status,qty,unit_price,current_location,latitude,longitude,destination,time_remaining_to_destination_hours,last_updated,last_updated_cst,expected_arrival_time,batch_id,transit_status
465,DCST-001464,PROD-004,Organic Strawberries,At DC,26149,5.99,"Boston DC, MA",42.3601,-71.0589,"Boston DC, MA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch4750,Nil
626,CUST-001625,PROD-005,Organic Blueberries,In Transit to Customer,3365,6.99,"Firestone, CO",40.1483,-104.9386,"Fort Collins, CO",0.57,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch7755,OnTime
205,DCST-001204,PROD-002,Organic Avocados,At DC,32806,2.49,"Denver DC, CO",39.7392,-104.9903,"Denver DC, CO",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch3439,Nil
253,CUST-001252,PROD-002,Organic Avocados,In Transit to Customer,7851,2.49,"Fort Carson, CO",38.7347,-104.7886,"Pueblo, CO",0.63,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch1208,OnTime
499,CUST-001498,PROD-004,Organic Strawberries,In Transit to Customer,5888,5.99,"Longmont, CO",40.1672,-105.1019,"Fort Collins, CO",0.53,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch9906,OnTime
1069,DCST-002068,PROD-009,Organic Lettuce,At DC,42591,3.99,"Atlanta DC, GA",33.749,-84.388,"Atlanta DC, GA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch6679,Nil
829,DCST-001828,PROD-007,Organic Carrots,At DC,27917,1.99,"Phoenix DC, AZ",33.4484,-112.074,"Phoenix DC, AZ",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch1009,Nil
27,SUPP-001026,PROD-001,Organic Bananas,In Transit from Supplier,3976,0.79,"San Antonio, TX",29.4241,-98.4936,"Houston Dock, TX",3.44,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 10:24 AM CST,batch963,OnTime
630,CUST-001629,PROD-005,Organic Blueberries,In Transit to Customer,7206,6.99,"Colorado Springs, CO",38.8339,-104.8214,"Pueblo, CO",0.76,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch3210,OnTime
93,DCST-001092,PROD-001,Organic Bananas,At DC,37200,0.79,"Boston DC, MA",42.3601,-71.0589,"Boston DC, MA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch9362,Nil
38,DCTR-001037,PROD-001,Organic Bananas,In Transit to DC,6294,0.79,"Amarillo, TX",35.222,-101.8313,"Denver DC, CO",6.49,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 01:24 PM CST,batch1585,OnTime
483,CUST-001482,PROD-004,Organic Strawberries,In Transit to Customer,4231,5.99,"Sedona, AZ",34.8697,-111.761,"Flagstaff, AZ",0.43,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch1247,OnTime
628,CUST-001627,PROD-005,Organic Blueberries,In Transit to Customer,4811,6.99,"Longmont, CO",40.1672,-105.1019,"Fort Collins, CO",0.53,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch4446,OnTime
639,SUPP-001638,PROD-006,Organic Tomatoes,In Transit from Supplier,7697,3.49,"Mobile, AL",30.6954,-88.0399,"Houston Dock, TX",8.04,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 03:24 PM CST,batch1871,OnTime
640,SUPP-001639,PROD-006,Organic Tomatoes,In Transit from Supplier,3161,3.49,"Sarasota, FL",27.3364,-82.5307,"Houston Dock, TX",14.48,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 09:24 PM CST,batch9600,OnTime
478,CUST-001477,PROD-004,Organic Strawberries,In Transit to Customer,3151,5.99,"Juliette, GA",33.0904,-83.8035,"Macon, GA",0.36,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch2615,OnTime
942,DCST-001941,PROD-008,Organic Apples,At DC,43855,2.99,"Atlanta DC, GA",33.749,-84.388,"Atlanta DC, GA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch9130,Nil
930,DCTR-001929,PROD-008,Organic Apples,In Transit to DC,3473,2.99,"El Paso, TX",31.7619,-106.485,"Phoenix DC, AZ",6.28,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 01:24 PM CST,batch773,OnTime
886,CUST-001885,PROD-007,Organic Carrots,In Transit to Customer,6659,1.99,"Gleneagle, CO",39.0447,-104.8289,"Colorado Springs, CO",0.26,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch9512,OnTime
1168,SUPP-002167,PROD-010,Organic Bell Peppers,In Transit from Supplier,6479,4.49,"Bakersfield, CA",35.3733,-119.0187,"Houston Dock, TX",25.94,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 31st 08:24 AM CST,batch1448,OnTime
325,DCST-001324,PROD-003,Organic Spinach,At DC,27823,4.99,"Denver DC, CO",39.7392,-104.9903,"Denver DC, CO",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch2139,Nil
841,DCST-001840,PROD-007,Organic Carrots,At DC,38762,1.99,"Sacramento DC, CA",38.5816,-121.4944,"Sacramento DC, CA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch1402,Nil
933,DCTR-001932,PROD-008,Organic Apples,In Transit to DC,5546,2.99,"Phoenix, AZ",33.4484,-112.074,"Sacramento DC, CA",11.53,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 06:24 PM CST,batch8369,OnTime
1180,SUPP-002179,PROD-010,Organic Bell Peppers,In Transit from Supplier,3148,4.49,"Tampa, FL",27.9506,-82.4572,"Houston Dock, TX",14.38,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 09:24 PM CST,batch2091,OnTime
84,DCST-001083,PROD-001,Organic Bananas,At DC,26289,0.79,"Denver DC, CO",39.7392,-104.9903,"Denver DC, CO",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch7669,Nil
635,CUST-001634,PROD-005,Organic Blueberries,In Transit to Customer,6683,6.99,"Marlborough, MA",42.3459,-71.5523,"Worcester, MA",0.25,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch8132,OnTime
275,SUPP-001274,PROD-003,Organic Spinach,In Transit from Supplier,6857,4.99,"Bakersfield, CA",35.3733,-119.0187,"Houston Dock, TX",25.94,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 31st 08:24 AM CST,batch7052,OnTime
1226,DCST-002225,PROD-010,Organic Bell Peppers,At DC,41348,4.49,"Denver DC, CO",39.7392,-104.9903,"Denver DC, CO",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch3063,Nil
280,SUPP-001279,PROD-003,Organic Spinach,In Transit from Supplier,6816,4.99,"King City, CA",36.2128,-121.1257,"Houston Dock, TX",28.23,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 31st 11:24 AM CST,batch449,OnTime
1273,CUST-002272,PROD-010,Organic Bell Peppers,In Transit to Customer,6643,4.49,"Pueblo West, CO",38.35,-104.7272,"Pueblo, CO",0.17,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch6822,OnTime
467,DCST-001466,PROD-004,Organic Strawberries,At DC,42402,5.99,"Boston DC, MA",42.3601,-71.0589,"Boston DC, MA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch7107,Nil
1087,DCST-002086,PROD-009,Organic Lettuce,At DC,33251,3.99,"Phoenix DC, AZ",33.4484,-112.074,"Phoenix DC, AZ",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch3876,Nil
1279,CUST-002278,PROD-010,Organic Bell Peppers,In Transit to Customer,3180,4.49,"Nashua, NH",42.7654,-71.4676,"Manchester, NH",0.29,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch1425,OnTime
585,DCST-001584,PROD-005,Organic Blueberries,At DC,37449,6.99,"Denver DC, CO",39.7392,-104.9903,"Denver DC, CO",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch4841,Nil
1047,SUPP-002046,PROD-009,Organic Lettuce,In Transit from Supplier,3174,3.99,"King City, CA",36.2128,-121.1257,"Houston Dock, TX",28.23,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 31st 11:24 AM CST,batch1125,OnTime
476,CUST-001475,PROD-004,Organic Strawberries,In Transit to Customer,7030,5.99,"Fort Oglethorpe, GA",34.9448,-85.2574,"Chattanooga, TN",0.14,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch5259,OnTime
453,DCST-001452,PROD-004,Organic Strawberries,At DC,41080,5.99,"Denver DC, CO",39.7392,-104.9903,"Denver DC, CO",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch3760,Nil
73,DCST-001072,PROD-001,Organic Bananas,At DC,42407,0.79,"Sacramento DC, CA",38.5816,-121.4944,"Sacramento DC, CA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch8048,Nil
920,SUPP-001919,PROD-008,Organic Apples,In Transit from Supplier,3790,2.99,"Sacramento, CA",38.5816,-121.4944,"Houston Dock, TX",29.2,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 31st 12:24 PM CST,batch2715,OnTime
523,SUPP-001522,PROD-005,Organic Blueberries,In Transit from Supplier,7361,6.99,"Kingman, AZ",35.1894,-114.053,"Houston Dock, TX",20.9,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 31st 03:24 AM CST,batch2233,OnTime
454,DCST-001453,PROD-004,Organic Strawberries,At DC,42612,5.99,"Denver DC, CO",39.7392,-104.9903,"Denver DC, CO",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch9072,Nil
54,DCST-001053,PROD-001,Organic Bananas,At DC,38379,0.79,"Phoenix DC, AZ",33.4484,-112.074,"Phoenix DC, AZ",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch3618,Nil
782,SUPP-001781,PROD-007,Organic Carrots,In Transit from Supplier,6584,1.99,"Las Cruces, NM",32.3199,-106.7637,"Houston Dock, TX",12.67,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 PM CST,batch2772,OnTime
668,DCTR-001667,PROD-006,Organic Tomatoes,In Transit to DC,5762,3.49,"San Antonio, TX",29.4241,-98.4936,"Phoenix DC, AZ",15.39,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 10:24 PM CST,batch3059,OnTime
328,DCST-001327,PROD-003,Organic Spinach,At DC,29729,4.99,"Denver DC, CO",39.7392,-104.9903,"Denver DC, CO",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch8531,Nil
1108,DCST-002107,PROD-009,Organic Lettuce,At DC,41346,3.99,"Denver DC, CO",39.7392,-104.9903,"Denver DC, CO",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch4217,Nil
646,SUPP-001645,PROD-006,Organic Tomatoes,In Transit from Supplier,4843,3.49,"Kingman, AZ",35.1894,-114.053,"Houston Dock, TX",20.9,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 31st 03:24 AM CST,batch1905,OnTime
1115,DCST-002114,PROD-009,Organic Lettuce,At DC,26754,3.99,"Boston DC, MA",42.3601,-71.0589,"Boston DC, MA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch5557,Nil
1262,CUST-002261,PROD-010,Organic Bell Peppers,In Transit to Customer,5238,4.49,"Concord, CA",37.978,-122.0311,"San Francisco, CA",0.46,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch8994,OnTime
152,SUPP-001151,PROD-002,Organic Avocados,In Transit from Supplier,3681,2.49,"Santa Barbara, CA",34.4208,-119.6982,"Houston Dock, TX",26.48,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 31st 09:24 AM CST,batch7189,OnTime
852,DCST-001851,PROD-007,Organic Carrots,At DC,37975,1.99,"Denver DC, CO",39.7392,-104.9903,"Denver DC, CO",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch6144,Nil
778,SUPP-001777,PROD-007,Organic Carrots,In Transit from Supplier,3038,1.99,"El Paso, TX",31.7619,-106.485,"Houston Dock, TX",12.25,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 PM CST,batch7226,OnTime
562,DCST-001561,PROD-005,Organic Blueberries,At DC,35786,6.99,"Phoenix DC, AZ",33.4484,-112.074,"Phoenix DC, AZ",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch6417,Nil
426,DCST-001425,PROD-004,Organic Strawberries,At DC,25956,5.99,"Atlanta DC, GA",33.749,-84.388,"Atlanta DC, GA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch3461,Nil
196,DCST-001195,PROD-002,Organic Avocados,At DC,29408,2.49,"Sacramento DC, CA",38.5816,-121.4944,"Sacramento DC, CA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch3010,Nil
452,DCST-001451,PROD-004,Organic Strawberries,At DC,42748,5.99,"Denver DC, CO",39.7392,-104.9903,"Denver DC, CO",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch4190,Nil
228,CUST-001227,PROD-002,Organic Avocados,In Transit to Customer,6428,2.49,"Juliette, GA",33.0904,-83.8035,"Macon, GA",0.36,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch2170,OnTime
1276,CUST-002275,PROD-010,Organic Bell Peppers,In Transit to Customer,5853,4.49,"Mansfield, MA",42.0334,-71.2189,"Providence, RI",0.32,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch7841,OnTime
752,CUST-001751,PROD-006,Organic Tomatoes,In Transit to Customer,5122,3.49,"Pleasanton, CA",37.6624,-121.8747,"San Jose, CA",0.41,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch1306,OnTime
858,DCST-001857,PROD-007,Organic Carrots,At DC,38756,1.99,"Boston DC, MA",42.3601,-71.0589,"Boston DC, MA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch9714,Nil
719,DCST-001718,PROD-006,Organic Tomatoes,At DC,41327,3.49,"Denver DC, CO",39.7392,-104.9903,"Denver DC, CO",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch4687,Nil
883,CUST-001882,PROD-007,Organic Carrots,In Transit to Customer,3232,1.99,"Madera, CA",36.9613,-120.0607,"Fresno, CA",0.39,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch8139,OnTime
40,DCTR-001039,PROD-001,Organic Bananas,In Transit to DC,7320,0.79,"Birmingham, AL",33.5186,-86.8104,"Boston DC, MA",19.1,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 31st 02:24 AM CST,batch409,OnTime
1219,DCST-002218,PROD-010,Organic Bell Peppers,At DC,40474,4.49,"Sacramento DC, CA",38.5816,-121.4944,"Sacramento DC, CA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch4905,Nil
993,CUST-001992,PROD-008,Organic Apples,In Transit to Customer,5730,2.99,"Ringgold, GA",34.9162,-85.1091,"Chattanooga, TN",0.26,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch3462,OnTime
717,DCST-001716,PROD-006,Organic Tomatoes,At DC,43158,3.49,"Denver DC, CO",39.7392,-104.9903,"Denver DC, CO",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch8719,Nil
299,DCST-001298,PROD-003,Organic Spinach,At DC,30044,4.99,"Atlanta DC, GA",33.749,-84.388,"Atlanta DC, GA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch633,Nil
391,SUPP-001390,PROD-004,Organic Strawberries,In Transit from Supplier,3665,5.99,"Mobile, AL",30.6954,-88.0399,"Houston Dock, TX",8.04,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 03:24 PM CST,batch3604,OnTime
402,SUPP-001401,PROD-004,Organic Strawberries,In Transit from Supplier,7567,5.99,"Indio, CA",33.7206,-116.2156,"Houston Dock, TX",22.78,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 31st 05:24 AM CST,batch3751,OnTime
1170,SUPP-002169,PROD-010,Organic Bell Peppers,In Transit from Supplier,4202,4.49,"Phoenix, AZ",33.4484,-112.074,"Houston Dock, TX",18.44,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 31st 01:24 AM CST,batch8371,OnTime
814,DCST-001813,PROD-007,Organic Carrots,At DC,29644,1.99,"Atlanta DC, GA",33.749,-84.388,"Atlanta DC, GA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch4582,Nil
264,SUPP-001263,PROD-003,Organic Spinach,In Transit from Supplier,7064,4.99,"Needles, CA",34.848,-114.6144,"Houston Dock, TX",21.37,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 31st 04:24 AM CST,batch3670,OnTime
871,CUST-001870,PROD-007,Organic Carrots,In Transit to Customer,7926,1.99,"Eloy, AZ",32.7559,-111.5548,"Tucson, AZ",0.91,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch5325,OnTime
312,DCST-001311,PROD-003,Organic Spinach,At DC,25402,4.99,"Phoenix DC, AZ",33.4484,-112.074,"Phoenix DC, AZ",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch117,Nil
424,DCST-001423,PROD-004,Organic Strawberries,At DC,30347,5.99,"Atlanta DC, GA",33.749,-84.388,"Atlanta DC, GA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch6482,Nil
948,DCST-001947,PROD-008,Organic Apples,At DC,37897,2.99,"Atlanta DC, GA",33.749,-84.388,"Atlanta DC, GA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch5586,Nil
1194,DCST-002193,PROD-010,Organic Bell Peppers,At DC,36444,4.49,"Atlanta DC, GA",33.749,-84.388,"Atlanta DC, GA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch2806,Nil
482,CUST-001481,PROD-004,Organic Strawberries,In Transit to Customer,6125,5.99,"Picacho, AZ",32.7134,-111.5037,"Tucson, AZ",0.83,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch4149,OnTime
688,DCST-001687,PROD-006,Organic Tomatoes,At DC,43129,3.49,"Phoenix DC, AZ",33.4484,-112.074,"Phoenix DC, AZ",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch3895,Nil
1001,CUST-002000,PROD-008,Organic Apples,In Transit to Customer,4739,2.99,"Camp Verde, AZ",34.5636,-111.8543,"Flagstaff, AZ",0.82,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch1148,OnTime
764,CUST-001763,PROD-006,Organic Tomatoes,In Transit to Customer,3066,3.49,"Mansfield, MA",42.0334,-71.2189,"Providence, RI",0.32,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch9873,OnTime
1266,CUST-002265,PROD-010,Organic Bell Peppers,In Transit to Customer,4763,4.49,"Merced, CA",37.3022,-120.483,"Fresno, CA",0.99,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch312,OnTime
400,SUPP-001399,PROD-004,Organic Strawberries,In Transit from Supplier,5414,5.99,"Los Angeles, CA",34.0522,-118.2437,"Houston Dock, TX",24.93,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 31st 07:24 AM CST,batch6530,OnTime
171,DCTR-001170,PROD-002,Organic Avocados,In Transit to DC,4100,2.49,"Beaumont, TX",30.0802,-94.1266,"Boston DC, MA",27.87,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 31st 10:24 AM CST,batch7389,OnTime
1235,DCST-002234,PROD-010,Organic Bell Peppers,At DC,27324,4.49,"Denver DC, CO",39.7392,-104.9903,"Denver DC, CO",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch5482,Nil
128,CUST-001127,PROD-001,Organic Bananas,In Transit to Customer,3418,0.79,"Attleboro, MA",41.9445,-71.2856,"Providence, RI",0.19,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch8220,OnTime
376,CUST-001375,PROD-003,Organic Spinach,In Transit to Customer,5605,4.99,"Shrewsbury, MA",42.2959,-71.7128,"Worcester, MA",0.09,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch5880,OnTime
631,CUST-001630,PROD-005,Organic Blueberries,In Transit to Customer,5008,6.99,"Norwood, MA",42.1945,-71.1995,"Providence, RI",0.51,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch3660,OnTime
836,DCST-001835,PROD-007,Organic Carrots,At DC,25002,1.99,"Sacramento DC, CA",38.5816,-121.4944,"Sacramento DC, CA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch6976,Nil
807,DCTR-001806,PROD-007,Organic Carrots,In Transit to DC,3363,1.99,"Beaumont, TX",30.0802,-94.1266,"Boston DC, MA",27.87,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 31st 10:24 AM CST,batch4424,OnTime
818,DCST-001817,PROD-007,Organic Carrots,At DC,41036,1.99,"Atlanta DC, GA",33.749,-84.388,"Atlanta DC, GA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch6761,Nil
259,CUST-001258,PROD-002,Organic Avocados,In Transit to Customer,6478,2.49,"Westborough, MA",42.2695,-71.6162,"Worcester, MA",0.17,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch2327,OnTime
117,CUST-001116,PROD-001,Organic Bananas,In Transit to Customer,7513,0.79,"Livingston, CA",37.3869,-120.7238,"Fresno, CA",1.24,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 08:24 AM CST,batch9136,OnTime
215,DCST-001214,PROD-002,Organic Avocados,At DC,44667,2.49,"Boston DC, MA",42.3601,-71.0589,"Boston DC, MA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch3872,Nil
202,DCST-001201,PROD-002,Organic Avocados,At DC,34984,2.49,"Sacramento DC, CA",38.5816,-121.4944,"Sacramento DC, CA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch9486,Nil
1037,SUPP-002036,PROD-009,Organic Lettuce,In Transit from Supplier,7884,3.99,"Bakersfield, CA",35.3733,-119.0187,"Houston Dock, TX",25.94,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 31st 08:24 AM CST,batch9343,OnTime
1100,DCST-002099,PROD-009,Organic Lettuce,At DC,25511,3.99,"Sacramento DC, CA",38.5816,-121.4944,"Sacramento DC, CA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch9108,Nil
1119,DCST-002118,PROD-009,Organic Lettuce,At DC,44432,3.99,"Boston DC, MA",42.3601,-71.0589,"Boston DC, MA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch1282,Nil
1274,CUST-002273,PROD-010,Organic Bell Peppers,In Transit to Customer,7896,4.49,"Colorado Springs, CO",38.8339,-104.8214,"Pueblo, CO",0.76,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch3698,OnTime
185,DCST-001184,PROD-002,Organic Avocados,At DC,39745,2.49,"Phoenix DC, AZ",33.4484,-112.074,"Phoenix DC, AZ",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch3469,Nil
1131,CUST-002130,PROD-009,Organic Lettuce,In Transit to Customer,7811,3.99,"Oro Valley, AZ",32.391,-110.9665,"Tucson, AZ",0.21,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch1219,OnTime
235,CUST-001234,PROD-002,Organic Avocados,In Transit to Customer,7033,2.49,"Tacna, AZ",32.7026,-113.9238,"Yuma, AZ",0.74,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch6421,OnTime
1088,DCST-002087,PROD-009,Organic Lettuce,At DC,43814,3.99,"Phoenix DC, AZ",33.4484,-112.074,"Phoenix DC, AZ",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch7552,Nil
595,DCST-001594,PROD-005,Organic Blueberries,At DC,41427,6.99,"Boston DC, MA",42.3601,-71.0589,"Boston DC, MA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch3934,Nil
704,DCST-001703,PROD-006,Organic Tomatoes,At DC,44563,3.49,"Sacramento DC, CA",38.5816,-121.4944,"Sacramento DC, CA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch5472,Nil
759,CUST-001758,PROD-006,Organic Tomatoes,In Transit to Customer,3310,3.49,"Firestone, CO",40.1483,-104.9386,"Fort Collins, CO",0.57,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch515,OnTime
1247,CUST-002246,PROD-010,Organic Bell Peppers,In Transit to Customer,4501,4.49,"Anniston, AL",33.6598,-85.8316,"Birmingham, AL",1.04,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 08:24 AM CST,batch9602,OnTime
1033,SUPP-002032,PROD-009,Organic Lettuce,In Transit from Supplier,6594,3.99,"Phoenix, AZ",33.4484,-112.074,"Houston Dock, TX",18.44,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 31st 01:24 AM CST,batch3281,OnTime
875,CUST-001874,PROD-007,Organic Carrots,In Transit to Customer,5356,1.99,"Munds Park, AZ",34.9414,-111.6376,"Flagstaff, AZ",0.32,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch4775,OnTime
1242,DCST-002241,PROD-010,Organic Bell Peppers,At DC,25476,4.49,"Boston DC, MA",42.3601,-71.0589,"Boston DC, MA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch4327,Nil
24,SUPP-001023,PROD-001,Organic Bananas,In Transit from Supplier,7208,0.79,"Yuma, AZ",32.6927,-114.6277,"Houston Dock, TX",20.98,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 31st 03:24 AM CST,batch7200,OnTime
363,CUST-001362,PROD-003,Organic Spinach,In Transit to Customer,6456,4.99,"Stockton, CA",37.9577,-121.2908,"San Jose, CA",0.98,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch6390,OnTime
625,CUST-001624,PROD-005,Organic Blueberries,In Transit to Customer,6116,6.99,"Castle Rock, CO",39.3722,-104.8561,"Colorado Springs, CO",0.68,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch1493,OnTime
273,SUPP-001272,PROD-003,Organic Spinach,In Transit from Supplier,4044,4.99,"Las Cruces, NM",32.3199,-106.7637,"Houston Dock, TX",12.67,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 PM CST,batch9033,OnTime
