record_id,batch_id,product_id,product_name,event,event_time_cst,entity_involved,entity_name,entity_location,entity_latitude,entity_longitude,event_time_cst_readable
11206,batch73690,PROD-005,Organic Blueberries,received at customer,2025-10-10T21:10:30.349Z,Customer,Quality Foods Supermarket,"Scottsdale, AZ",33.4942,-111.9261,Oct 10th 09:10 PM CST
11207,batch16684,PROD-003,Organic Spinach,shipped from supplier,2025-10-06T06:51:15.973Z,Supplier,Sunrise Organic Growers,"Watsonville, CA",36.9101,-121.7569,Oct 6th 06:51 AM CST
11208,batch16684,PROD-003,Organic Spinach,received at the dock,2025-10-07T11:51:30.996Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 7th 11:51 AM CST
11209,batch16684,PROD-003,Organic Spinach,shipped from dock,2025-10-08T11:51:30.996Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 8th 11:51 AM CST
11210,batch16684,PROD-003,Organic Spinach,received at the DC,2025-10-09T00:36:19.761Z,DC,"Atlanta, GA","Atlanta, GA",33.749,-84.388,Oct 9th 12:36 AM CST
11211,batch16684,PROD-003,Organic Spinach,shipped from DC,2025-10-13T21:26:47.398Z,DC,"Atlanta, GA","Atlanta, GA",33.749,-84.388,Oct 13th 09:26 PM CST
11212,batch16684,PROD-003,Organic Spinach,received at customer,2025-10-13T21:52:05.036Z,Customer,Community Grocery Co-op,"Alpharetta, GA",34.0754,-84.2941,Oct 13th 09:52 PM CST
11213,batch70006,PROD-010,Organic Bell Peppers,shipped from supplier,2025-10-01T13:22:04.647Z,Supplier,Ocean Breeze Organics,"Somerton, AZ",32.5964,-114.7097,Oct 1st 01:22 PM CST
11214,batch70006,PROD-010,Organic Bell Peppers,received at the dock,2025-10-02T10:25:37.024Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 2nd 10:25 AM CST
11215,batch70006,PROD-010,Organic Bell Peppers,shipped from dock,2025-10-03T10:25:37.024Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 3rd 10:25 AM CST
11216,batch70006,PROD-010,Organic Bell Peppers,received at the DC,2025-10-04T04:52:00.552Z,DC,"Phoenix, AZ","Phoenix, AZ",33.4484,-112.074,Oct 4th 04:52 AM CST
11217,batch70006,PROD-010,Organic Bell Peppers,shipped from DC,2025-10-08T22:15:04.627Z,DC,"Phoenix, AZ","Phoenix, AZ",33.4484,-112.074,Oct 8th 10:15 PM CST
11218,batch70006,PROD-010,Organic Bell Peppers,received at customer,2025-10-08T22:23:40.840Z,Customer,Organic Essentials,"Tempe, AZ",33.4255,-111.94,Oct 8th 10:23 PM CST
11219,batch73378,PROD-008,Organic Apples,shipped from supplier,2025-10-02T11:40:14.689Z,Supplier,Golden Fields Agriculture,"Chelan, WA",47.8407,-120.0168,Oct 2nd 11:40 AM CST
11220,batch73378,PROD-008,Organic Apples,received at the dock,2025-10-03T20:32:20.561Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 3rd 08:32 PM CST
11221,batch73378,PROD-008,Organic Apples,shipped from dock,2025-10-04T20:32:20.561Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 4th 08:32 PM CST
11222,batch73378,PROD-008,Organic Apples,received at the DC,2025-10-05T12:30:36.356Z,DC,"Denver, CO","Denver, CO",39.7392,-104.9903,Oct 5th 12:30 PM CST
11223,batch73378,PROD-008,Organic Apples,shipped from DC,2025-10-10T07:35:13.349Z,DC,"Denver, CO","Denver, CO",39.7392,-104.9903,Oct 10th 07:35 AM CST
11224,batch73378,PROD-008,Organic Apples,received at customer,2025-10-10T07:41:06.571Z,Customer,Nature's Basket,"Lakewood, CO",39.7047,-105.0814,Oct 10th 07:41 AM CST
11225,batch44778,PROD-002,Organic Avocados,shipped from supplier,2025-10-05T10:30:54.264Z,Supplier,Prairie Fresh Growers,"Oceanside, CA",33.1959,-117.3795,Oct 5th 10:30 AM CST
11226,batch44778,PROD-002,Organic Avocados,received at the dock,2025-10-06T10:26:27.352Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 6th 10:26 AM CST
11227,batch44778,PROD-002,Organic Avocados,shipped from dock,2025-10-07T10:26:27.352Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 7th 10:26 AM CST
11228,batch44778,PROD-002,Organic Avocados,received at the DC,2025-10-08T04:52:50.880Z,DC,"Phoenix, AZ","Phoenix, AZ",33.4484,-112.074,Oct 8th 04:52 AM CST
11229,batch44778,PROD-002,Organic Avocados,shipped from DC,2025-10-12T10:30:09.460Z,DC,"Phoenix, AZ","Phoenix, AZ",33.4484,-112.074,Oct 12th 10:30 AM CST
11230,batch44778,PROD-002,Organic Avocados,received at customer,2025-10-12T10:48:18.449Z,Customer,Quality Foods Supermarket,"Chandler, AZ",33.3062,-111.8413,Oct 12th 10:48 AM CST
11231,batch68797,PROD-003,Organic Spinach,shipped from supplier,2025-10-05T11:24:11.339Z,Supplier,Golden Fields Agriculture,"Greenfield, CA",36.3191,-121.2433,Oct 5th 11:24 AM CST
11232,batch68797,PROD-003,Organic Spinach,received at the dock,2025-10-06T15:46:12.074Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 6th 03:46 PM CST
11233,batch68797,PROD-003,Organic Spinach,shipped from dock,2025-10-07T15:46:12.074Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 7th 03:46 PM CST
11234,batch68797,PROD-003,Organic Spinach,received at the DC,2025-10-08T20:58:06.669Z,DC,"Sacramento, CA","Sacramento, CA",38.5816,-121.4944,Oct 8th 08:58 PM CST
11235,batch68797,PROD-003,Organic Spinach,shipped from DC,2025-10-13T12:44:30.025Z,DC,"Sacramento, CA","Sacramento, CA",38.5816,-121.4944,Oct 13th 12:44 PM CST
11236,batch68797,PROD-003,Organic Spinach,received at customer,2025-10-13T13:04:36.290Z,Customer,Prime Choice Grocery,"Folsom, CA",38.6779,-121.176,Oct 13th 01:04 PM CST
11237,batch51586,PROD-001,Organic Bananas,shipped from supplier,2025-10-05T03:06:50.248Z,Supplier,Desert Fresh Farms,"Homestead, FL",25.4687,-80.4776,Oct 5th 03:06 AM CST
11238,batch51586,PROD-001,Organic Bananas,received at the dock,2025-10-05T20:31:46.648Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 5th 08:31 PM CST
11239,batch51586,PROD-001,Organic Bananas,shipped from dock,2025-10-06T20:31:46.648Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 6th 08:31 PM CST
11240,batch51586,PROD-001,Organic Bananas,received at the DC,2025-10-07T12:30:02.443Z,DC,"Denver, CO","Denver, CO",39.7392,-104.9903,Oct 7th 12:30 PM CST
11241,batch51586,PROD-001,Organic Bananas,shipped from DC,2025-10-12T00:34:52.186Z,DC,"Denver, CO","Denver, CO",39.7392,-104.9903,Oct 12th 12:34 AM CST
11242,batch51586,PROD-001,Organic Bananas,received at customer,2025-10-12T00:40:45.408Z,Customer,Quality Foods Supermarket,"Lakewood, CO",39.7047,-105.0814,Oct 12th 12:40 AM CST
11243,batch19730,PROD-003,Organic Spinach,shipped from supplier,2025-10-07T02:22:34.224Z,Supplier,Desert Fresh Farms,"Santa Maria, CA",34.953,-120.4357,Oct 7th 02:22 AM CST
11244,batch19730,PROD-003,Organic Spinach,received at the dock,2025-10-08T05:41:05.751Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 8th 05:41 AM CST
11245,batch19730,PROD-003,Organic Spinach,shipped from dock,2025-10-09T05:41:05.751Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 9th 05:41 AM CST
11246,batch19730,PROD-003,Organic Spinach,received at the DC,2025-10-10T10:50:53.728Z,DC,"Boston, MA","Boston, MA",42.3601,-71.0589,Oct 10th 10:50 AM CST
11247,batch19730,PROD-003,Organic Spinach,shipped from DC,2025-10-15T10:33:38.034Z,DC,"Boston, MA","Boston, MA",42.3601,-71.0589,Oct 15th 10:33 AM CST
11248,batch19730,PROD-003,Organic Spinach,received at customer,2025-10-15T10:36:42.067Z,Customer,GreenGrocer Plus,"Somerville, MA",42.3876,-71.0995,Oct 15th 10:36 AM CST
11249,batch95585,PROD-010,Organic Bell Peppers,shipped from supplier,2025-10-05T05:53:38.528Z,Supplier,Riverside Growers Co-op,"Oxnard, CA",34.1975,-119.1771,Oct 5th 05:53 AM CST
11250,batch95585,PROD-010,Organic Bell Peppers,received at the dock,2025-10-06T07:48:15.850Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 6th 07:48 AM CST
11251,batch95585,PROD-010,Organic Bell Peppers,shipped from dock,2025-10-07T07:48:15.850Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 7th 07:48 AM CST
11252,batch95585,PROD-010,Organic Bell Peppers,received at the DC,2025-10-07T23:46:31.644Z,DC,"Denver, CO","Denver, CO",39.7392,-104.9903,Oct 7th 11:46 PM CST
11253,batch95585,PROD-010,Organic Bell Peppers,shipped from DC,2025-10-12T18:26:34.175Z,DC,"Denver, CO","Denver, CO",39.7392,-104.9903,Oct 12th 06:26 PM CST
11254,batch95585,PROD-010,Organic Bell Peppers,received at customer,2025-10-12T18:33:57.897Z,Customer,Neighborhood Market,"Arvada, CO",39.8028,-105.0875,Oct 12th 06:33 PM CST
11255,batch93240,PROD-005,Organic Blueberries,shipped from supplier,2025-10-06T13:06:27.443Z,Supplier,FreshHarvest Farms,"Corvallis, OR",44.5646,-123.262,Oct 6th 01:06 PM CST
11256,batch93240,PROD-005,Organic Blueberries,received at the dock,2025-10-07T22:23:42.904Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 7th 10:23 PM CST
11257,batch93240,PROD-005,Organic Blueberries,shipped from dock,2025-10-08T22:23:42.904Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 8th 10:23 PM CST
11258,batch93240,PROD-005,Organic Blueberries,received at the DC,2025-10-09T16:50:06.432Z,DC,"Phoenix, AZ","Phoenix, AZ",33.4484,-112.074,Oct 9th 04:50 PM CST
11259,batch93240,PROD-005,Organic Blueberries,shipped from DC,2025-10-14T02:05:59.530Z,DC,"Phoenix, AZ","Phoenix, AZ",33.4484,-112.074,Oct 14th 02:05 AM CST
11260,batch93240,PROD-005,Organic Blueberries,received at customer,2025-10-14T02:24:08.519Z,Customer,FreshWay Supermarkets,"Chandler, AZ",33.3062,-111.8413,Oct 14th 02:24 AM CST
11261,batch89397,PROD-006,Organic Tomatoes,shipped from supplier,2025-10-02T00:37:59.928Z,Supplier,Prairie Fresh Growers,"Immokalee, FL",26.4187,-81.4173,Oct 2nd 12:37 AM CST
11262,batch89397,PROD-006,Organic Tomatoes,received at the dock,2025-10-02T16:38:39.262Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 2nd 04:38 PM CST
11263,batch89397,PROD-006,Organic Tomatoes,shipped from dock,2025-10-03T16:38:39.262Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 3rd 04:38 PM CST
11264,batch89397,PROD-006,Organic Tomatoes,received at the DC,2025-10-04T08:36:55.057Z,DC,"Denver, CO","Denver, CO",39.7392,-104.9903,Oct 4th 08:36 AM CST
11265,batch89397,PROD-006,Organic Tomatoes,shipped from DC,2025-10-09T08:33:00.456Z,DC,"Denver, CO","Denver, CO",39.7392,-104.9903,Oct 9th 08:33 AM CST
11266,batch89397,PROD-006,Organic Tomatoes,received at customer,2025-10-09T08:40:24.179Z,Customer,Nature's Basket,"Arvada, CO",39.8028,-105.0875,Oct 9th 08:40 AM CST
11267,batch13238,PROD-005,Organic Blueberries,shipped from supplier,2025-10-02T06:15:25.034Z,Supplier,Evergreen Produce Group,"Sumas, WA",48.9995,-122.2649,Oct 2nd 06:15 AM CST
11268,batch13238,PROD-005,Organic Blueberries,received at the dock,2025-10-03T17:29:35.752Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 3rd 05:29 PM CST
11269,batch13238,PROD-005,Organic Blueberries,shipped from dock,2025-10-04T17:29:35.752Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 4th 05:29 PM CST
11270,batch13238,PROD-005,Organic Blueberries,received at the DC,2025-10-05T06:14:24.517Z,DC,"Atlanta, GA","Atlanta, GA",33.749,-84.388,Oct 5th 06:14 AM CST
11271,batch13238,PROD-005,Organic Blueberries,shipped from DC,2025-10-09T19:21:28.669Z,DC,"Atlanta, GA","Atlanta, GA",33.749,-84.388,Oct 9th 07:21 PM CST
11272,batch13238,PROD-005,Organic Blueberries,received at customer,2025-10-09T19:27:32.654Z,Customer,Community Grocery Co-op,"Decatur, GA",33.7748,-84.2963,Oct 9th 07:27 PM CST
11273,batch33326,PROD-004,Organic Strawberries,shipped from supplier,2025-10-05T18:39:40.788Z,Supplier,Desert Fresh Farms,"Camarillo, CA",34.2164,-119.0376,Oct 5th 06:39 PM CST
11274,batch33326,PROD-004,Organic Strawberries,received at the dock,2025-10-06T20:25:47.956Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 6th 08:25 PM CST
11275,batch33326,PROD-004,Organic Strawberries,shipped from dock,2025-10-07T20:25:47.956Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 7th 08:25 PM CST
11276,batch33326,PROD-004,Organic Strawberries,received at the DC,2025-10-09T01:37:42.550Z,DC,"Sacramento, CA","Sacramento, CA",38.5816,-121.4944,Oct 9th 01:37 AM CST
11277,batch33326,PROD-004,Organic Strawberries,shipped from DC,2025-10-13T16:57:51.829Z,DC,"Sacramento, CA","Sacramento, CA",38.5816,-121.4944,Oct 13th 04:57 PM CST
11278,batch33326,PROD-004,Organic Strawberries,received at customer,2025-10-13T17:12:37.787Z,Customer,Market Fresh Foods,"Davis, CA",38.5449,-121.7405,Oct 13th 05:12 PM CST
11279,batch41896,PROD-002,Organic Avocados,shipped from supplier,2025-10-05T18:05:07.896Z,Supplier,Sunshine Harvest Co.,"Escondido, CA",33.1192,-117.0864,Oct 5th 06:05 PM CST
11280,batch41896,PROD-002,Organic Avocados,received at the dock,2025-10-06T17:41:47.745Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 6th 05:41 PM CST
11281,batch41896,PROD-002,Organic Avocados,shipped from dock,2025-10-07T17:41:47.745Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 7th 05:41 PM CST
11282,batch41896,PROD-002,Organic Avocados,received at the DC,2025-10-08T06:26:36.510Z,DC,"Atlanta, GA","Atlanta, GA",33.749,-84.388,Oct 8th 06:26 AM CST
11283,batch41896,PROD-002,Organic Avocados,shipped from DC,2025-10-12T22:37:31.519Z,DC,"Atlanta, GA","Atlanta, GA",33.749,-84.388,Oct 12th 10:37 PM CST
11284,batch41896,PROD-002,Organic Avocados,received at customer,2025-10-12T22:55:54.973Z,Customer,FreshWay Supermarkets,"Marietta, GA",33.9526,-84.5499,Oct 12th 10:55 PM CST
11285,batch5026,PROD-004,Organic Strawberries,shipped from supplier,2025-10-05T14:27:06.555Z,Supplier,Desert Fresh Farms,"Carlsbad, CA",33.1581,-117.3506,Oct 5th 02:27 PM CST
11286,batch5026,PROD-004,Organic Strawberries,received at the dock,2025-10-06T14:20:37.455Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 6th 02:20 PM CST
11287,batch5026,PROD-004,Organic Strawberries,shipped from dock,2025-10-07T14:20:37.455Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 7th 02:20 PM CST
11288,batch5026,PROD-004,Organic Strawberries,received at the DC,2025-10-08T08:47:00.983Z,DC,"Phoenix, AZ","Phoenix, AZ",33.4484,-112.074,Oct 8th 08:47 AM CST
11289,batch5026,PROD-004,Organic Strawberries,shipped from DC,2025-10-12T23:12:26.749Z,DC,"Phoenix, AZ","Phoenix, AZ",33.4484,-112.074,Oct 12th 11:12 PM CST
11290,batch5026,PROD-004,Organic Strawberries,received at customer,2025-10-12T23:21:02.962Z,Customer,Market Fresh Foods,"Tempe, AZ",33.4255,-111.94,Oct 12th 11:21 PM CST
11291,batch70246,PROD-004,Organic Strawberries,shipped from supplier,2025-09-30T19:37:53.595Z,Supplier,Desert Fresh Farms,"Santa Maria, CA",34.953,-120.4357,Sep 30th 07:37 PM CST
11292,batch70246,PROD-004,Organic Strawberries,received at the dock,2025-10-01T22:56:25.122Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 1st 10:56 PM CST
11293,batch70246,PROD-004,Organic Strawberries,shipped from dock,2025-10-02T22:56:25.122Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 2nd 10:56 PM CST
11294,batch70246,PROD-004,Organic Strawberries,received at the DC,2025-10-03T17:22:48.650Z,DC,"Phoenix, AZ","Phoenix, AZ",33.4484,-112.074,Oct 3rd 05:22 PM CST
11295,batch70246,PROD-004,Organic Strawberries,shipped from DC,2025-10-07T23:10:04.216Z,DC,"Phoenix, AZ","Phoenix, AZ",33.4484,-112.074,Oct 7th 11:10 PM CST
11296,batch70246,PROD-004,Organic Strawberries,received at customer,2025-10-07T23:19:51.762Z,Customer,Quality Foods Supermarket,"Glendale, AZ",33.5387,-112.186,Oct 7th 11:19 PM CST
11297,batch89867,PROD-004,Organic Strawberries,shipped from supplier,2025-10-05T22:31:59.297Z,Supplier,Summit Agriculture Co.,"Salinas, CA",36.6777,-121.6555,Oct 5th 10:31 PM CST
11298,batch89867,PROD-004,Organic Strawberries,received at the dock,2025-10-07T03:23:08.761Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 7th 03:23 AM CST
11299,batch89867,PROD-004,Organic Strawberries,shipped from dock,2025-10-08T03:23:08.761Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 8th 03:23 AM CST
11300,batch89867,PROD-004,Organic Strawberries,received at the DC,2025-10-09T08:32:56.738Z,DC,"Boston, MA","Boston, MA",42.3601,-71.0589,Oct 9th 08:32 AM CST
11301,batch89867,PROD-004,Organic Strawberries,shipped from DC,2025-10-13T08:44:12.481Z,DC,"Boston, MA","Boston, MA",42.3601,-71.0589,Oct 13th 08:44 AM CST
11302,batch89867,PROD-004,Organic Strawberries,received at customer,2025-10-13T08:52:52.944Z,Customer,FreshWay Supermarkets,"Quincy, MA",42.2529,-71.0023,Oct 13th 08:52 AM CST
11303,batch65674,PROD-002,Organic Avocados,shipped from supplier,2025-10-03T18:28:15.243Z,Supplier,Coastal Fresh Farms,"Ventura, CA",34.2746,-119.229,Oct 3rd 06:28 PM CST
11304,batch65674,PROD-002,Organic Avocados,received at the dock,2025-10-04T20:26:41.555Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 4th 08:26 PM CST
11305,batch65674,PROD-002,Organic Avocados,shipped from dock,2025-10-05T20:26:41.555Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 5th 08:26 PM CST
11306,batch65674,PROD-002,Organic Avocados,received at the DC,2025-10-07T01:38:36.149Z,DC,"Sacramento, CA","Sacramento, CA",38.5816,-121.4944,Oct 7th 01:38 AM CST
11307,batch65674,PROD-002,Organic Avocados,shipped from DC,2025-10-11T03:57:15.402Z,DC,"Sacramento, CA","Sacramento, CA",38.5816,-121.4944,Oct 11th 03:57 AM CST
11308,batch65674,PROD-002,Organic Avocados,received at customer,2025-10-11T04:14:56.425Z,Customer,Everyday Grocers,"Roseville, CA",38.7521,-121.288,Oct 11th 04:14 AM CST
11309,batch18921,PROD-010,Organic Bell Peppers,shipped from supplier,2025-10-02T07:57:42.384Z,Supplier,Nature's Bounty Distributors,"Ruskin, FL",27.7209,-82.4326,Oct 2nd 07:57 AM CST
11310,batch18921,PROD-010,Organic Bell Peppers,received at the dock,2025-10-02T22:25:55.812Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 2nd 10:25 PM CST
11311,batch18921,PROD-010,Organic Bell Peppers,shipped from dock,2025-10-03T22:25:55.812Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 3rd 10:25 PM CST
11312,batch18921,PROD-010,Organic Bell Peppers,received at the DC,2025-10-05T03:37:50.406Z,DC,"Sacramento, CA","Sacramento, CA",38.5816,-121.4944,Oct 5th 03:37 AM CST
11313,batch18921,PROD-010,Organic Bell Peppers,shipped from DC,2025-10-09T17:36:37.630Z,DC,"Sacramento, CA","Sacramento, CA",38.5816,-121.4944,Oct 9th 05:36 PM CST
11314,batch18921,PROD-010,Organic Bell Peppers,received at customer,2025-10-09T17:51:31.868Z,Customer,Nature's Basket,"Elk Grove, CA",38.4088,-121.3716,Oct 9th 05:51 PM CST
11315,batch95702,PROD-006,Organic Tomatoes,shipped from supplier,2025-10-06T22:26:02.282Z,Supplier,Mountain View Organics,"Madera, CA",36.9613,-120.0607,Oct 6th 10:26 PM CST
11316,batch95702,PROD-006,Organic Tomatoes,received at the dock,2025-10-08T01:46:47.231Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 8th 01:46 AM CST
11317,batch95702,PROD-006,Organic Tomatoes,shipped from dock,2025-10-09T01:46:47.231Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 9th 01:46 AM CST
11318,batch95702,PROD-006,Organic Tomatoes,received at the DC,2025-10-10T06:56:35.209Z,DC,"Boston, MA","Boston, MA",42.3601,-71.0589,Oct 10th 06:56 AM CST
11319,batch95702,PROD-006,Organic Tomatoes,shipped from DC,2025-10-14T22:02:08.485Z,DC,"Boston, MA","Boston, MA",42.3601,-71.0589,Oct 14th 10:02 PM CST
11320,batch95702,PROD-006,Organic Tomatoes,received at customer,2025-10-14T22:05:08.877Z,Customer,Fresh Start Markets,"Cambridge, MA",42.3736,-71.1097,Oct 14th 10:05 PM CST
11321,batch68903,PROD-001,Organic Bananas,shipped from supplier,2025-10-02T09:45:29.796Z,Supplier,Evergreen Produce Group,"Laredo, TX",27.5306,-99.4803,Oct 2nd 09:45 AM CST
11322,batch68903,PROD-001,Organic Bananas,received at the dock,2025-10-02T15:05:07.020Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 2nd 03:05 PM CST
11323,batch68903,PROD-001,Organic Bananas,shipped from dock,2025-10-03T15:05:07.020Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 3rd 03:05 PM CST
11324,batch68903,PROD-001,Organic Bananas,received at the DC,2025-10-04T20:17:01.615Z,DC,"Sacramento, CA","Sacramento, CA",38.5816,-121.4944,Oct 4th 08:17 PM CST
11325,batch68903,PROD-001,Organic Bananas,shipped from DC,2025-10-09T11:21:13.020Z,DC,"Sacramento, CA","Sacramento, CA",38.5816,-121.4944,Oct 9th 11:21 AM CST
11326,batch68903,PROD-001,Organic Bananas,received at customer,2025-10-09T11:36:07.258Z,Customer,Fresh Start Markets,"Elk Grove, CA",38.4088,-121.3716,Oct 9th 11:36 AM CST
11327,batch65583,PROD-010,Organic Bell Peppers,shipped from supplier,2025-10-02T18:19:21.282Z,Supplier,Ocean Breeze Organics,"Somerton, AZ",32.5964,-114.7097,Oct 2nd 06:19 PM CST
11328,batch65583,PROD-010,Organic Bell Peppers,received at the dock,2025-10-03T15:22:53.660Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 3rd 03:22 PM CST
11329,batch65583,PROD-010,Organic Bell Peppers,shipped from dock,2025-10-04T15:22:53.660Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 4th 03:22 PM CST
11330,batch65583,PROD-010,Organic Bell Peppers,received at the DC,2025-10-05T09:49:17.188Z,DC,"Phoenix, AZ","Phoenix, AZ",33.4484,-112.074,Oct 5th 09:49 AM CST
11331,batch65583,PROD-010,Organic Bell Peppers,shipped from DC,2025-10-10T02:24:31.647Z,DC,"Phoenix, AZ","Phoenix, AZ",33.4484,-112.074,Oct 10th 02:24 AM CST
11332,batch65583,PROD-010,Organic Bell Peppers,received at customer,2025-10-10T02:39:59.133Z,Customer,ValueMart Superstore,"Mesa, AZ",33.4152,-111.8315,Oct 10th 02:39 AM CST
11333,batch28338,PROD-003,Organic Spinach,shipped from supplier,2025-10-03T23:25:40.021Z,Supplier,Sunrise Organic Growers,"Watsonville, CA",36.9101,-121.7569,Oct 3rd 11:25 PM CST
11334,batch28338,PROD-003,Organic Spinach,received at the dock,2025-10-05T04:25:55.044Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 5th 04:25 AM CST
